,Date,Close_AAPL,Close_AMZN,Close_META,Close_MSFT,Close_ZM,High_AAPL,High_AMZN,High_META,High_MSFT,High_ZM,Low_AAPL,Low_AMZN,Low_META,Low_MSFT,Low_ZM,Open_AAPL,Open_AMZN,Open_META,Open_MSFT,Open_ZM,Volume_AAPL,Volume_AMZN,Volume_META,Volume_MSFT,Volume_ZM,Close_AAPL_Moving_Avg_50,Close_AAPL_Moving_Avg_200
291,2019-03-01,41.959034,83.5865,161.66246,106.73121,,42.002197,83.713,162.50923,107.19595,,41.460236,82.55,161.0747,105.91553,,41.793568,82.7565,161.98125,107.072655,,103544800.0,99498000.0,11097800.0,23501200.0,,38.6589439,45.49736203500002
292,2019-03-04,42.17006,84.8085,166.73308,106.47511,,42.62569,85.4715,166.8626,107.41409,,41.71922,83.718,163.20656,105.09035,,42.13169,84.25,163.27628,107.195946,,109744800.0,123348000.0,18894700.0,26608000.0,,38.70925129999999,45.48716813500002
293,2019-03-05,42.093327,84.6215,170.60829,105.943985,,42.206036,85.39,171.22594,106.598434,,41.855915,84.4505,165.91623,105.49821,,42.191647,85.1475,166.7331,106.465645,,78949600.0,73630000.0,28187900.0,19538300.0,,38.78276227999999,45.47452754500003
294,2019-03-06,41.851124,83.4475,171.85353,105.99141,,42.083736,84.8875,172.90952,106.85452,,41.712036,83.414,170.61826,105.6879,,41.887093,84.7985,172.24205,106.105225,,83241600.0,79920000.0,21531700.0,17687000.0,,38.87081845999999,45.46208686500004
295,2019-03-07,41.36671,81.2975,168.48639,104.701485,,41.831936,83.4875,171.08646,105.80171,,41.251606,81.0255,166.97217,104.20828,,41.695244,83.3685,170.84737,105.65944,,99185600.0,99140000.0,18306500.0,25339000.0,,38.978317659999995,45.448030295000024
296,2019-03-08,41.46504,81.04,168.9546,104.81531,,41.503407,81.136,168.97452,105.005,,40.647297,79.3285,165.33841,103.19343,,40.84394,80.2005,165.56754,103.534874,,95997600.0,93340000.0,13184800.0,22818400.0,,39.10640873999999,45.432900395000026
297,2019-03-11,42.901466,83.531,171.41522,107.01576,,42.954224,83.6145,173.63673,107.12958,,42.050156,81.3005,170.92708,105.26109,,42.08373,81.306,170.947,105.27058,,128044000.0,77528000.0,18884000.0,26491600.0,,39.21384791999999,45.42550985500003
298,2019-03-12,43.38348,83.655,171.26578,107.76505,,43.80554,84.2135,173.13863,108.11598,,43.014175,83.049,170.56845,106.84504,,43.165257,83.45,171.43513,107.00627,,129870400.0,72290000.0,12155300.0,26132700.0,,39.33579852,45.419106695000025
299,2019-03-13,43.575333,84.5405,172.71025,108.599686,,43.956623,85.0,173.36774,109.07392,,43.385883,83.9675,171.46501,107.91679,,43.704826,84.15,171.66426,108.24875,,124130000.0,71040000.0,11973300.0,35513800.0,,39.4612041,45.41391176000004
300,2019-03-14,44.059742,84.311,169.52243,108.68507,,44.14847,85.1,170.4987,109.26363,,43.779167,84.217,167.52008,108.43847,,44.10051,84.56,169.11398,108.63765,,94318000.0,58932000.0,18037400.0,30763400.0,,39.5890868,45.410629020000044
301,2019-03-15,44.632874,85.618,165.34839,109.93704,,44.923042,85.94,166.9423,111.207985,,44.062134,84.6565,161.89159,108.68506,,44.32832,85.15,166.52391,109.39641,,156171600.0,151018000.0,37135400.0,54681100.0,,39.72757247999999,45.411018180000035
302,2019-03-18,45.088512,87.1075,159.85934,111.51149,,45.17724,87.5,163.27629,111.54943,,44.55374,85.6315,158.67387,110.06982,,44.55614,85.635,162.94756,110.18363,,104879200.0,108582000.0,37524200.0,31207600.0,,39.95029181999999,45.41415974000005
303,2019-03-19,44.731197,88.0925,160.95515,111.58737,,45.321125,89.208,163.1966,112.33666,,44.584915,87.6755,160.20801,110.96138,,45.16765,87.6755,160.86548,112.00469,,126585600.0,127284000.0,25611500.0,37588700.0,,40.13687656,45.41626169500004
304,2019-03-20,45.122086,89.8635,164.81044,111.464066,,45.44103,89.975,165.48784,112.630684,,44.299545,88.3515,160.62642,110.69581,,44.659256,88.497,160.88544,111.34077,,124140800.0,125312000.0,20211500.0,28113300.0,,40.33285528,45.41632256000003
305,2019-03-21,46.783955,90.963,165.44801,114.02494,,47.081318,91.1875,165.75684,114.59402,,45.517773,89.364,163.12688,111.05623,,45.568134,89.813,164.26254,111.10365,,204136800.0,115356000.0,16223000.0,29854400.0,,40.548603740000004,45.422807635000034
306,2019-03-22,45.815132,88.2385,163.7146,111.01829,,47.40745,90.949,166.78288,113.42739,,45.75038,88.1555,163.46555,111.008804,,46.843903,90.5085,165.0196,113.34203,,169630800.0,127260000.0,16389200.0,33624500.0,,40.73275024,45.42269395500003
307,2019-03-25,45.26118,88.713,165.65721,111.59685,,46.038155,89.134,165.90627,111.92881,,44.747993,87.375,161.38354,110.3259,,45.925446,87.8895,162.37973,110.55353,,175381200.0,102076000.0,12631200.0,27067100.0,,40.90347768000001,45.419016105000026
308,2019-03-26,44.793552,89.188,167.0419,111.833984,,46.25398,90.2885,168.80518,112.59276,,44.26358,88.668,165.71698,110.828606,,45.961414,89.65,166.71317,112.50739,,199202000.0,97318000.0,15437900.0,26097700.0,,41.07206386000001,45.41361666500002
309,2019-03-27,45.196426,88.285,165.2388,110.75273,,45.505775,89.375,168.29712,112.11853,,44.735996,87.284,164.1629,109.56715,,45.263573,89.2065,167.21127,111.805534,,119393600.0,86496000.0,10620300.0,22733400.0,,41.25964350000001,45.41231827500002
310,2019-03-28,45.256374,88.671,164.92003,110.90449,,45.45781,88.8965,166.08557,111.520996,,44.971004,87.6735,162.70848,110.145706,,45.311527,88.5,163.94376,111.38821,,83121600.0,60860000.0,10443000.0,18334800.0,,41.43376098000001,45.41187684500002
311,2019-03-29,45.551342,89.0375,166.05566,111.86242,,45.58252,89.643,166.55376,112.22283,,45.213215,88.8315,164.18282,110.932915,,45.522568,89.329,165.7568,111.98572,,94256000.0,66416000.0,13455500.0,25399800.0,,41.60484722000001,45.41166541500002
312,2019-04-01,45.860687,90.7095,168.05803,112.886765,,45.966198,90.7835,168.25726,112.97213,,45.17484,89.9365,166.64343,112.014175,,45.956608,90.0055,167.19135,112.82037,,111448000.0,84776000.0,10381500.0,22789100.0,,41.77772686,45.41487397500003
313,2019-04-02,46.527363,90.699,173.5371,113.04802,,46.632877,91.0,174.23442,113.323074,,45.815136,90.256,168.9048,112.41254,,45.824726,90.551,169.49255,112.92471,,91062800.0,68962000.0,23946500.0,18142300.0,,41.95935532000001,45.42129737500002
314,2019-04-03,46.846294,91.035,172.8796,113.78781,,47.12207,91.5,177.28279,114.224106,,46.318718,90.481,172.29184,113.01007,,46.342697,91.336,173.83595,113.68348,,93087200.0,78522000.0,27391100.0,22860700.0,,42.164172660000006,45.431639195000024
315,2019-04-04,46.927837,90.943,175.35019,113.20926,,47.090904,91.4375,177.32265,114.03443,,46.31633,90.21,174.86205,112.279755,,46.71201,91.0325,175.35019,113.911125,,76457200.0,72478000.0,17847700.0,20112800.0,,42.36766004000001,45.44250724500002
316,2019-04-05,47.241978,91.864,175.05132,113.71194,,47.26596,91.929,176.32645,114.034424,,46.985382,91.2595,174.43369,113.218735,,47.110085,91.45,176.20691,113.2377,,74106400.0,72810000.0,9594100.0,15826200.0,,42.583256520000006,45.45856210500003
317,2019-04-08,47.98538,92.493,174.26433,113.74986,,48.016552,92.51,174.83217,113.83522,,47.083702,91.2555,173.567,112.52634,,47.102886,91.6615,174.54327,113.63605,,103526800.0,75056000.0,7297400.0,15116200.0,,42.78955612000001,45.47737365500003
318,2019-04-09,47.841496,91.792,176.90424,113.13338,,48.64485,92.6545,178.5081,113.37998,,47.776745,91.589,174.88196,112.46945,,48.03814,92.2745,174.95169,112.51687,,143072800.0,74288000.0,19751000.0,17612000.0,,42.999950500000004,45.49669878500003
319,2019-04-10,48.110085,92.3665,177.14333,113.99648,,48.138863,92.4,178.10962,114.14823,,47.524956,91.4405,175.86818,113.379974,,47.64486,92.05,177.50194,113.58864,,86781200.0,59280000.0,11701500.0,16477200.0,,43.22345354,45.518007135000026
320,2019-04-11,47.7096,92.2035,176.8345,114.12927,,48.201202,92.4975,177.72112,114.622475,,47.5873,92.0155,176.32645,113.740395,,48.165234,92.435,177.56174,114.32845,,83603200.0,53096000.0,8071000.0,14209100.0,,43.38846814000001,45.54057343500003
321,2019-04-12,47.690422,92.153,178.41846,114.717316,,47.99498,92.575,178.94644,114.74577,,47.05254,92.065,177.27283,114.167206,,47.769558,92.42,177.32263,114.423294,,111042800.0,62288000.0,12329800.0,19745100.0,,43.54741612000001,45.56036439500002
322,2019-04-15,47.77675,92.2435,178.96635,114.81217,,47.92543,92.3425,179.81313,115.31486,,47.484184,90.945,176.19693,114.3569,,47.620876,92.1,177.82074,114.70784,,70146400.0,74488000.0,10834800.0,15792600.0,,43.707708520000004,45.58090706000003
323,2019-04-16,47.781548,93.152,178.18933,114.546585,,48.289936,93.4885,179.48439,115.38124,,47.61608,92.4,177.6215,113.91111,,47.83191,92.5675,178.31885,115.37176,,102785600.0,60892000.0,11215200.0,14071800.0,,43.845508140000014,45.59988505000004
324,2019-04-17,48.71199,93.241,178.09967,115.49506,,48.771942,93.8235,180.05222,115.570946,,47.628063,93.022,177.68127,114.32845,,47.85108,93.6495,178.91655,114.99238,,115627200.0,57870000.0,9973700.0,19300900.0,,43.98792374,45.62397762500004
325,2019-04-18,48.88705,93.0845,177.6016,117.012634,62.0,48.956593,93.541,178.19931,117.1549,66.0,48.565712,92.974,176.66516,115.0493,60.321,48.70959,93.4395,178.11961,115.89344,65.0,96783200.0,54998000.0,11655600.0,27991000.0,25764700.0,44.133554,45.646491325000035
326,2019-04-22,49.047726,94.3655,180.74956,117.38251,65.7,49.146046,94.421,180.97868,117.61014,68.9,48.52255,92.282,177.5717,116.25383,59.94,48.640053,92.77,177.5717,116.301254,61.0,77758000.0,67476000.0,13389900.0,15648700.0,9949700.0,44.29815744,45.673673455000035
327,2019-04-23,49.755154,96.1885,183.08066,118.97593,69.0,49.819904,96.463,183.51898,119.10871,74.169,48.896645,94.479,180.78941,117.44889,65.55,49.023743,94.56,182.04462,117.70498,66.87,93292000.0,92808000.0,19954800.0,24025500.0,6786500.0,44.47595017999999,45.70263799500004
328,2019-04-24,49.678417,95.0875,181.88522,118.56811,63.2,49.99496,96.4845,184.43549,119.364815,71.5,49.65204,94.908,180.95876,118.103355,63.16,49.72638,96.25,183.78796,119.307915,71.4,70162400.0,73516000.0,37289900.0,31257000.0,4973500.0,44.656908519999995,45.72817184000003
329,2019-04-25,49.227573,95.1125,192.52457,122.49475,65.0,49.822292,96.1225,197.7247,124.60035,66.85,49.189205,95.0155,191.3889,122.191246,62.6,49.599274,95.85,196.23041,123.357864,64.74,74172800.0,121982000.0,54148800.0,38033900.0,3863300.0,44.82184762000001,45.748357080000034
330,2019-04-26,48.992565,97.5315,190.76129,123.19664,66.22,49.16043,97.55,192.16591,123.79418,66.99,48.469784,94.9,188.37042,122.371475,63.6,49.136448,96.45,191.76744,123.016426,66.12,74596400.0,168652000.0,22075000.0,23654900.0,1527400.0,44.985492119999996,45.76763995500004
331,2019-04-29,49.066906,96.9215,194.0388,123.08283,68.17,49.393044,97.817,194.66641,123.471695,68.5,48.88705,96.7045,189.92451,122.68448,64.75,49.016544,97.45,190.22337,123.20612,66.53,88818800.0,80426000.0,19641300.0,16324200.0,1822300.0,45.14764956000001,45.790222905000036
332,2019-04-30,48.12207,96.326,192.66402,123.87005,72.47,48.77674,96.7855,196.63884,123.96489,72.52,47.74797,95.3475,191.54828,122.7224,66.67,48.69521,96.505,193.45102,123.12075,68.4,186139600.0,70120000.0,23494700.0,24166500.0,4113100.0,45.29273276,45.804347085000025
333,2019-05-01,50.48418,95.576,192.29544,121.29021,72.76,51.632854,97.182,195.43344,123.917465,76.95,50.174828,95.5275,192.27551,121.119484,70.816,50.330704,96.6545,194.03879,123.80365,72.72,259309200.0,62340000.0,15996600.0,26821700.0,3301900.0,45.48261195999999,45.82992615500003
334,2019-05-02,50.15564,95.041,191.79733,119.706276,75.5,50.994965,96.0775,193.26173,121.40404,75.89,49.911037,94.0935,189.02791,119.05183,69.691,50.321106,95.6665,192.26555,121.38507,72.75,127985200.0,79258000.0,13209500.0,27350200.0,2525300.0,45.66064487999998,45.85436047500004
335,2019-05-03,50.779125,98.123,194.72617,122.25764,79.18,50.80071,98.22,195.41354,122.76032,80.25,50.41462,96.8,192.97287,120.69267,75.0,50.57289,97.45,193.64032,120.797005,75.0,83569600.0,127632000.0,14575400.0,24911100.0,2590300.0,45.855799519999984,45.88127198000003
336,2019-05-06,49.994965,97.5275,193.14221,121.546295,78.24,50.081295,97.95,193.54068,121.93517,80.79,48.800728,95.525,189.82487,119.61143,74.5,48.990173,95.899,190.51225,119.87699,75.01,129772400.0,108356000.0,13994900.0,24239800.0,2051800.0,46.02611041999999,45.90550755500003
337,2019-05-07,48.647255,96.05,189.04787,119.05183,73.33,49.740776,97.455,192.16594,120.62629,78.05,48.160446,95.169,187.13518,117.818825,73.25,49.37147,96.9995,191.80731,119.94339,77.85,155054800.0,118042000.0,16253000.0,36017700.0,1975200.0,46.16342403999999,45.921249855000035
338,2019-05-08,48.656837,95.8885,188.81873,119.04235,77.68,49.241966,96.7685,189.99425,119.85803,78.5,48.38106,95.5,187.8325,118.32151,74.03,48.41703,95.9435,188.6693,118.97596,74.61,105358000.0,81572000.0,12505700.0,28419000.0,2265500.0,46.30044985999998,45.93756176500003
339,2019-05-09,48.134064,94.9935,187.9321,119.03285,75.21,48.364277,95.47,189.04785,119.30791,76.99,47.160446,93.8,185.5512,117.20231,74.0,48.057323,95.0,186.48763,117.88521,76.85,139634400.0,106166000.0,12967000.0,27235800.0,1348200.0,46.42442993999998,45.951058235000026
340,2019-05-10,47.467247,94.499,187.62329,120.57884,79.63,47.86927,95.1895,189.27698,121.33762,79.74,46.40563,92.8,183.88756,117.439415,74.77,47.525024,94.9,187.53363,118.47324,75.79,164834800.0,114360000.0,12578500.0,30915100.0,1555100.0,46.54332299999998,45.959572695000034
341,2019-05-13,44.70847,91.134,180.84917,116.99365,72.54,45.613613,92.327,184.72437,119.08029,77.39,44.017574,90.9,180.15184,116.69963,70.6,45.187523,91.828,182.80171,117.71449,77.39,229722400.0,115668000.0,16833300.0,33944900.0,2873200.0,46.598311719999984,45.95213541000005
342,2019-05-14,45.41622,92.006,180.04225,118.30253,73.14,45.66658,92.622,182.79176,119.393265,76.885,44.633846,90.7875,177.42227,117.3256,73.11,44.874577,91.975,181.82545,117.48685,74.12,146118800.0,92582000.0,17628100.0,25266300.0,1950400.0,46.66323491999999,45.94896014500003
343,2019-05-15,45.96027,93.5575,185.56117,119.968506,79.76,46.160076,93.7215,186.56732,120.625374,80.0,44.780693,91.15,179.33496,117.75991,72.21,44.840874,91.3975,179.73343,118.29303,73.4,106178800.0,93852000.0,16746900.0,24722700.0,2426500.0,46.74057378,45.952334605000026
344,2019-05-16,45.758045,95.3785,186.27843,122.73875,83.4,46.33339,95.8755,187.86237,123.16715,87.55,45.459538,94.1145,184.34581,120.38736,79.25,45.71712,94.297,184.34581,120.66344,80.12,132125600.0,94156000.0,12953100.0,30112200.0,4580700.0,46.8187122,45.95596652000003
345,2019-05-17,45.498062,93.45,184.59485,121.92005,89.98,45.95545,95.5265,186.86617,124.19528,90.28,44.958824,93.3665,183.57872,121.777245,81.88,44.99975,94.6525,184.1366,122.14851,82.25,131516400.0,94732000.0,10485400.0,25770500.0,3442500.0,46.90133924,45.95784806000003
346,2019-05-20,44.07535,92.9485,182.02466,120.15889,84.67,44.378674,93.389,183.5289,121.4631,91.46,43.3989,91.777,180.6798,119.72098,83.27,44.178867,92.6345,181.18785,120.44448,90.1,154449200.0,75964000.0,10352000.0,23706900.0,3666800.0,46.95354544,45.93932539000003
347,2019-05-21,44.92032,92.876,184.1167,120.806244,85.44,45.25734,93.95,184.99335,121.40599,89.7,44.46293,92.3,183.19023,120.50161,84.5,44.588108,93.7395,183.86765,121.31079,86.63,113459200.0,80102000.0,7502800.0,15293300.0,2576000.0,46.993922520000005,45.91804439000001
348,2019-05-22,44.00073,92.984,184.61478,121.53927,82.43,44.70607,93.5745,186.02937,122.0819,85.7,43.945362,92.55,182.91127,120.44449,82.0,44.453304,92.589,184.02701,120.539696,84.63,118994400.0,58732000.0,9213800.0,15396500.0,1596400.0,47.00626752000001,45.89145401000002
349,2019-05-23,43.24964,90.774,180.18172,120.12083,78.76,43.461483,92.2,183.20018,120.22555,81.5,42.804287,90.21,178.98628,118.74998,77.26,43.283344,91.8295,181.72581,120.13986,81.25,146118800.0,88486000.0,12768800.0,23603800.0,2856000.0,46.99975366000002,45.85982774000001
350,2019-05-24,43.083534,91.164,180.37099,120.17792,76.25,43.84665,92.088,182.93121,121.301254,81.25,42.999275,90.8925,180.14186,119.92088,74.2,43.37963,91.7945,181.63615,120.81575,80.48,94858800.0,67394000.0,8807700.0,14123400.0,2946800.0,46.980229500000014,45.829694720000006
351,2019-05-28,42.90539,91.8215,183.60863,120.101776,77.77,43.473515,92.4635,184.00711,121.85342,79.39,42.82836,91.3675,180.7595,119.997055,76.8,43.071495,91.6375,180.84917,120.8824,76.8,111792800.0,64000000.0,14843300.0,23128400.0,1641300.0,46.94567982000002,45.79850501999999
352,2019-05-29,42.70077,90.9595,181.4967,118.940346,75.77,43.17501,91.5,183.85768,119.36874,77.93,42.36856,90.3765,180.6599,118.083565,73.583,42.46967,91.156,182.80171,119.359215,77.0,113924800.0,85580000.0,12797700.0,22763100.0,1512100.0,46.897924980000006,45.76435961999999
353,2019-05-30,42.92224,90.816,182.31357,119.69242,80.42,43.14612,91.4735,182.78178,119.72098,80.97,42.52985,90.3915,180.20164,118.78803,76.6,42.837982,91.2745,182.38332,119.24499,76.68,84873600.0,62938000.0,8581500.0,16829600.0,1996000.0,46.861745840000005,45.732059254999996
354,2019-05-31,42.144688,88.7535,176.79466,117.74086,79.73,42.847622,89.7795,179.85297,118.63573,83.17,42.125427,88.635,176.48584,117.39815,77.78,42.42393,89.5005,179.59396,118.26445,78.77,108174400.0,92376000.0,15226500.0,26646800.0,1594300.0,46.802197879999994,45.694276855
355,2019-06-03,41.718597,84.6345,163.52533,114.085266,75.9,42.830772,88.3145,174.38387,118.39774,81.94,40.989185,83.6,160.39728,113.29513,75.65,42.272278,88.0005,174.33405,117.90271,80.0,161584400.0,181974000.0,56059600.0,37983600.0,1570500.0,46.70089072,45.65331698
356,2019-06-04,43.24483,86.478,166.8626,117.245834,78.74,43.29057,86.541,167.63962,117.36007,78.88,42.01229,84.0445,160.22794,114.85636,76.62,42.233765,84.962,163.08702,115.45611,78.2,123872000.0,113582000.0,46044300.0,29382600.0,1134900.0,46.64948467999999,45.61940527000001
357,2019-06-05,43.942947,86.925,167.53003,119.78763,78.04,44.53274,87.6,168.07794,119.82571,80.6,43.605927,85.7625,164.00351,118.245415,76.24,44.36182,87.48,166.84265,118.94988,80.14,119093600.0,84796000.0,19758300.0,24926100.0,1295800.0,46.62312002000001,45.58531975500001
358,2019-06-06,44.5881,87.718,167.68944,121.68206,79.43,44.648285,88.0,169.05421,121.82486,79.75,43.849056,86.3065,166.59361,119.568665,77.03,44.072937,86.8855,167.65955,120.36833,77.4,90105200.0,73786000.0,12446400.0,21459000.0,3024000.0,46.619010980000006,45.549391505
359,2019-06-07,45.77489,90.2015,172.69034,125.090126,94.05,46.200985,90.3125,173.20834,125.899315,98.89,44.720493,87.9745,168.1975,122.100914,92.5,44.898632,88.185,169.52243,122.98626,93.66,122737600.0,96164000.0,16917300.0,33885600.0,9487800.0,46.63058026000001,45.521919540000006
360,2019-06-10,46.35988,93.0315,174.15474,126.232544,102.0,47.031513,94.2435,177.18317,127.64147,105.985,46.128777,90.9,173.13861,125.66135,96.0,46.174515,91.1,174.08499,126.04214,98.51,104883600.0,107420000.0,14767900.0,26477100.0,4852800.0,46.65265038000001,45.497872230000006
361,2019-06-11,46.896706,93.185,177.42227,125.75652,94.87,47.183174,94.685,179.2951,127.79376,101.2,46.605423,92.9,176.11725,124.97589,91.57,46.90874,94.1625,177.80081,127.45104,101.0,107731600.0,80854000.0,15266600.0,23913700.0,4372400.0,46.67955766000001,45.47649714999999
362,2019-06-12,46.747456,92.766,174.3739,125.175804,102.77,47.175957,93.25,178.58781,125.63275,104.185,46.55487,92.219,172.22214,124.43326,94.0,46.68968,92.699,177.7012,125.09012,94.6,73012800.0,53566000.0,17699800.0,17092500.0,3156900.0,46.69729304000001,45.453852344999994
363,2019-06-13,46.737823,93.515,176.79466,125.96597,100.95,47.373352,94.1545,177.35252,126.61331,105.172,46.605423,93.111,173.94554,125.24246,98.55,46.870228,93.336,174.86205,125.64229,105.1,86698400.0,55916000.0,12253600.0,17200800.0,3189100.0,46.70150224000001,45.43036224
364,2019-06-14,46.398388,93.4835,180.63997,126.089714,100.29,46.60301,93.8,181.14803,127.365364,104.57,45.811005,92.95,179.31503,125.31861,99.25,46.11192,93.2,179.82309,125.90884,100.47,75046000.0,57024000.0,16773700.0,17821700.0,1889300.0,46.69254412000001,45.40305714999999
365,2019-06-17,46.675232,94.3015,188.29074,126.47052,98.11,46.932816,94.7845,188.77888,127.30825,102.447,46.261177,93.7725,183.70825,126.16588,97.0,46.43691,93.825,184.30597,126.261086,101.0,58676400.0,52686000.0,29459900.0,14517800.0,2128500.0,46.68749202000001,45.37504233999998
366,2019-06-18,47.77297,95.0685,187.7528,128.6696,99.64,48.21591,96.0835,193.78975,128.74576,102.0,46.993004,94.9895,186.56734,127.15596,97.51,47.195217,95.0675,193.26176,127.74618,100.39,106204000.0,77914000.0,37571400.0,25934500.0,2272400.0,46.69811186000001,45.34861378999998
367,2019-06-19,47.633343,95.4395,186.76654,129.17416,102.39,48.117214,95.979,187.38419,129.40263,104.445,47.498535,94.6235,183.8477,127.38444,98.63,48.069065,95.392,186.28838,128.51729,100.49,84496800.0,57906000.0,21417100.0,23744400.0,2592700.0,46.691071120000004,45.31904809499999
368,2019-06-20,48.01611,95.9095,188.80876,130.37364,102.3,48.29295,96.76,190.43256,131.04956,107.34,47.671864,95.29,186.92595,129.20271,101.621,48.235172,96.6665,190.22336,130.84962,105.01,86056000.0,64344000.0,14635700.0,33042600.0,2460700.0,46.69456340000001,45.288302779999995
369,2019-06-21,47.852406,95.565,190.41264,130.39268,100.47,48.35072,96.2975,191.26938,131.11618,101.532,47.700745,95.379,188.03174,129.90718,97.82,47.85722,95.805,188.03174,130.02141,101.42,191202400.0,78672000.0,22751200.0,36727900.0,2972500.0,46.68940982000001,45.255870509999994
370,2019-06-24,47.804268,95.695,191.8671,131.16379,89.41,48.184624,95.843,193.24184,131.75401,101.5,47.705566,95.065,190.84102,130.42125,88.88,47.794636,95.633,191.68777,130.42125,100.85,72881600.0,45660000.0,15509000.0,20628800.0,6011200.0,46.69130318,45.224970299999995
371,2019-06-25,47.079666,93.9135,188.1214,127.02269,85.03,47.96796,95.8195,192.40504,130.98293,91.5,47.012257,93.621,187.41411,126.35631,84.63,47.76815,95.592,192.14603,130.65926,89.43,84281200.0,60246000.0,16750300.0,33327400.0,3744500.0,46.679088060000005,45.194932419999994
372,2019-06-26,48.097954,94.8915,186.94588,127.49866,86.33,48.384422,95.19,190.03407,129.22176,89.08,47.508163,94.366,186.5972,127.18452,84.605,47.609272,94.624,188.81871,127.8985,87.92,104270000.0,48838000.0,12808600.0,23657700.0,2680000.0,46.68551214,45.172127624999995
373,2019-06-27,48.083515,95.214,188.77887,127.70807,90.27,48.52405,95.562,198.12318,128.2412,92.33,48.04259,94.902,187.55356,127.0988,87.8,48.215916,95.1,189.15742,127.698555,89.7,83598800.0,42834000.0,11159000.0,16557500.0,3019500.0,46.69155147999999,45.15278421
374,2019-06-28,47.645374,94.6815,192.26555,127.52719,88.79,48.02573,95.647,192.46478,128.13646,92.2,47.43594,94.2,189.2172,126.7656,87.25,47.828327,95.455,189.82487,128.1079,91.76,124442400.0,60748000.0,16378900.0,30043000.0,3228300.0,46.670219159999995,45.124682555
375,2019-07-01,48.519226,96.1095,192.26555,129.16458,86.86,49.226974,96.491,194.53687,130.1356,87.79,48.302567,95.733,191.19962,128.48868,83.1,48.909206,96.149,194.46715,130.06897,85.13,109012000.0,63842000.0,14181800.0,22613500.0,5306600.0,46.662862679999996,45.104257685
376,2019-07-02,48.803303,96.7155,194.25793,130.02142,85.13,48.899597,96.7395,194.25793,130.03094,86.85,48.473503,95.3315,191.97665,128.84096,84.0,48.48554,95.969,192.26555,129.58351,86.27,67740800.0,52918000.0,9050000.0,15237800.0,1866000.0,46.65797422000001,45.078899899999996
377,2019-07-03,49.20772,96.95,196.44957,130.85916,90.45,49.214943,97.0795,196.6488,131.12572,90.6,48.793667,96.525,193.42114,129.74533,84.51,48.935696,96.7945,193.42114,130.23085,85.45,45448000.0,33806000.0,10246100.0,13629300.0,2706100.0,46.64702554,45.058621914999996
378,2019-07-05,49.1644,97.1455,195.6526,130.47835,91.88,49.369022,97.295,196.32007,130.73538,91.97,48.844227,96.265,193.43109,129.2027,88.0,48.952557,96.43,195.43344,129.41214,90.14,69062000.0,52568000.0,11164100.0,18141100.0,2582700.0,46.63674520000001,45.04521833499999
379,2019-07-08,48.150906,97.616,195.01506,130.38315,90.76,48.483112,97.8,195.93156,130.51642,92.79,47.76333,96.4125,192.90314,128.86949,89.89,48.34108,96.706,194.44724,129.85002,91.44,101354400.0,57668000.0,9723900.0,16779700.0,1793300.0,46.61521186000001,45.02631887500001
380,2019-07-09,48.444614,99.415,198.45193,129.90714,90.93,48.50961,99.5005,198.70099,130.39264,91.27,47.85964,97.174,194.14836,129.27882,89.1,47.95352,97.39,194.22806,129.46922,90.27,82312000.0,86914000.0,14698600.0,19953100.0,1557400.0,46.60425284000001,45.008733365000005
381,2019-07-10,48.92367,100.8705,201.95854,131.23038,92.72,49.044037,101.247,202.18768,131.92532,93.45,48.521652,99.77,198.91019,130.44023,91.55,48.591465,99.8255,199.23894,130.54495,91.76,71588400.0,98638000.0,20571700.0,24204400.0,2059300.0,46.60138812000001,44.99156811500001
382,2019-07-11,48.56738,100.0535,200.46423,131.75401,91.4,49.202908,101.79,203.02446,132.53464,93.2,48.55775,99.765,199.44812,131.24947,90.452,48.942917,101.281,202.48651,131.56361,92.9,80767200.0,86356000.0,13678500.0,22327900.0,1784600.0,46.61029432,44.975441085000014
383,2019-07-12,48.940502,100.55,204.0904,132.23003,93.3,49.109013,100.85,204.51877,132.44899,94.93,48.675697,100.1935,198.40213,131.38277,91.37,48.735878,100.4135,198.92014,132.18243,93.01,70380800.0,50186000.0,15366300.0,18936800.0,2689700.0,46.579420760000005,44.95745578000001
384,2019-07-15,49.400303,101.0495,203.13403,132.23003,99.8,49.55918,101.145,204.54863,132.8393,100.65,49.109016,100.0775,201.05199,131.81117,93.78,49.130684,101.07,203.47273,132.74411,94.0,67789600.0,59626000.0,16030300.0,16651500.0,3835600.0,46.56431401999999,44.94010384500001
385,2019-07-16,49.229378,100.495,203.06432,130.4974,97.1,49.616955,101.316,204.68811,132.3728,100.5,48.988647,100.061,202.32715,129.9643,96.5,49.25104,100.529,203.11414,132.28714,100.14,67467200.0,52364000.0,12132700.0,22726100.0,2120100.0,46.53331908000001,44.924003135000014
386,2019-07-17,48.95255,99.6015,201.03207,129.7263,99.73,49.371418,100.6,203.58234,131.30658,101.987,48.93329,99.6015,200.82286,129.6787,97.54,49.12106,100.3525,203.403,131.08763,97.62,56430000.0,51176000.0,12083700.0,20211000.0,2314100.0,46.51247078,44.90112865000001
